LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,MasVnrType,ExterQual,BsmtQual,KitchenQual,GarageFinish,SalePrice
12205,6,1966,2007,157.0,568,832,976,1111,2087,2,9,0,1966.0,2,444,133,168,187500,BrkFace,TA,TA,Gd,Fin,187500
3182,7,2005,2006,11.0,16,1145,1145,0,1145,2,5,1,2005.0,2,397,100,16,160200,BrkFace,Gd,Gd,Gd,Fin,160200
11333,6,1976,1976,0.0,539,1029,1062,0,1062,1,5,2,1976.0,2,539,120,0,146800,None,TA,Gd,TA,RFn,146800
9920,7,1996,1997,0.0,862,1117,1127,886,2013,2,8,1,1997.0,2,455,180,130,269790,None,Gd,Gd,TA,Unf,269790
9158,8,2007,2007,140.0,0,1496,1496,0,1496,2,7,0,2007.0,2,474,168,130,225000,Stone,Gd,Gd,Gd,Fin,225000
10832,7,1994,1996,0.0,0,712,1086,809,1895,2,7,1,1994.0,2,409,143,46,194500,None,Gd,Gd,Gd,Fin,194500
8400,6,1980,1981,130.0,0,650,888,676,1564,2,7,1,1980.0,2,476,0,50,171000,BrkFace,TA,Gd,TA,Unf,171000
8197,6,1977,1977,148.0,0,660,1285,0,1285,1,7,1,1977.0,2,528,138,0,143500,BrkFace,TA,TA,TA,RFn,143500
7677,5,1953,1953,0.0,570,773,773,0,773,1,4,0,1953.0,1,240,0,0,110000,None,TA,TA,TA,Unf,110000
13518,9,2008,2009,860.0,0,1926,1966,1174,3140,3,11,2,2009.0,3,820,144,78,485000,Stone,Ex,Ex,Ex,Fin,485000
7200,5,1937,1950,252.0,569,731,981,787,1768,1,7,2,1939.0,1,240,0,0,175000,BrkFace,TA,Gd,Gd,Unf,175000
12798,6,1997,1997,0.0,462,616,616,1072,1688,2,8,0,1997.0,2,603,403,114,200000,None,TA,Gd,Gd,RFn,200000
4800,4,1916,1990,0.0,197,1196,1196,0,1196,1,5,0,1957.0,2,440,0,0,109900,None,TA,TA,TA,Unf,109900
8199,7,2005,2005,0.0,648,728,728,728,1456,2,7,1,2005.0,2,410,36,18,189000,None,Gd,Gd,Gd,Fin,189000
13891,9,2008,2009,424.0,0,1734,1734,1088,2822,3,12,1,2009.0,3,1020,52,170,582933,Stone,Ex,Ex,Ex,RFn,582933
9000,5,1954,1954,0.0,812,936,1128,0,1128,1,5,0,1954.0,1,286,0,0,118000,None,TA,TA,TA,Unf,118000
12274,7,2008,2008,256.0,0,1417,1428,0,1428,2,6,0,2008.0,2,554,0,60,227680,Stone,Gd,Gd,Ex,RFn,227680
9750,5,1967,1967,0.0,400,980,980,0,980,2,6,0,1967.0,1,384,68,0,135500,None,TA,TA,TA,Fin,135500
21384,5,1923,2004,0.0,1309,1324,1072,504,1576,1,6,1,1923.0,2,528,0,312,223500,None,TA,TA,Gd,RFn,223500
13400,5,1966,1966,1047.0,516,1024,1086,0,1086,1,6,1,1966.0,2,484,0,0,159950,BrkFace,TA,TA,TA,RFn,159950
8100,5,1898,1965,0.0,0,849,1075,1063,2138,2,11,0,1910.0,2,360,40,156,106000,None,TA,TA,TA,Unf,106000
10140,6,1974,1999,99.0,663,1040,1309,0,1309,1,5,1,1974.0,2,484,265,0,181000,BrkFace,TA,TA,Gd,RFn,181000
4438,6,2004,2004,169.0,662,848,848,0,848,1,4,1,2004.0,2,420,140,0,144500,BrkFace,Gd,Gd,Gd,Fin,144500
8712,5,1952,1952,0.0,0,540,1044,0,1044,1,4,0,1952.0,2,504,0,0,55993,None,Fa,TA,Fa,Unf,55993
9750,6,1958,1958,243.0,608,1442,1442,0,1442,1,7,0,1958.0,1,301,0,0,157900,BrkFace,TA,TA,TA,RFn,157900
8248,5,1918,1950,0.0,0,686,686,564,1250,1,7,0,1955.0,1,280,207,0,116000,None,TA,TA,Fa,Unf,116000
12137,7,1998,1998,442.0,0,1649,1661,0,1661,2,6,0,1998.0,2,598,0,34,224900,BrkFace,TA,Gd,Gd,RFn,224900
11425,5,1954,1954,0.0,486,1008,1008,0,1008,1,4,1,1954.0,1,275,0,0,137000,None,TA,TA,TA,RFn,137000
13265,8,2002,2002,148.0,1218,1568,1689,0,1689,2,7,2,2002.0,3,857,150,59,271000,BrkFace,Gd,Gd,Gd,RFn,271000
8816,6,1971,1971,80.0,504,1010,1052,0,1052,1,6,0,1971.0,2,440,0,0,155000,BrkFace,TA,TA,TA,Unf,155000
6371,7,2009,2010,128.0,733,1358,1358,0,1358,2,6,1,2010.0,2,484,192,35,224000,Stone,Gd,Gd,Gd,RFn,224000
7226,7,2003,2003,0.0,0,798,798,842,1640,2,6,0,2003.0,2,595,0,45,183000,None,Gd,Gd,Gd,RFn,183000
6000,4,1953,1953,0.0,0,936,936,0,936,1,4,0,1974.0,2,576,0,32,93000,None,Fa,Fa,TA,Unf,93000
12394,7,2003,2003,0.0,0,847,847,886,1733,2,7,1,2003.0,2,433,100,48,225000,None,Gd,Gd,Gd,Fin,225000
9900,6,1940,1950,0.0,0,778,944,545,1489,2,7,1,1940.0,1,240,335,0,139500,None,TA,TA,TA,Unf,139500
11216,8,2006,2006,0.0,0,1489,1489,0,1489,2,7,1,2006.0,2,776,0,140,232600,None,Gd,Gd,Gd,RFn,232600
14803,10,2007,2008,816.0,1636,2078,2084,0,2084,2,7,1,2007.0,3,1220,188,45,385000,BrkFace,Ex,Ex,Ex,Fin,385000
6130,5,1924,1950,0.0,784,784,784,0,784,1,5,0,,0,0,0,0,109500,None,TA,TA,Gd,,109500
8529,7,2001,2001,0.0,20,1454,1434,0,1434,2,6,1,2001.0,2,527,290,39,189000,None,Gd,Gd,Gd,RFn,189000
28698,5,1967,1967,0.0,249,1013,1160,966,2126,2,7,0,1967.0,2,538,486,0,185000,None,TA,TA,TA,Fin,185000
2544,7,2005,2005,0.0,0,600,520,623,1223,2,4,0,2005.0,2,480,0,166,147400,None,Gd,Gd,Gd,RFn,147400
11900,6,1957,1957,387.0,1040,1392,1392,0,1392,1,6,2,1957.0,2,458,0,0,166000,BrkFace,TA,TA,TA,RFn,166000
3180,7,2005,2005,0.0,0,600,520,600,1200,2,4,0,2005.0,2,480,0,166,151000,None,TA,Gd,Gd,RFn,151000
9548,7,2003,2003,223.0,483,941,941,888,1829,2,7,1,2003.0,2,613,192,39,237000,BrkFace,Gd,Gd,Gd,RFn,237000
10004,6,1964,1964,180.0,196,1516,1516,0,1516,1,6,0,1964.0,2,472,0,0,167000,BrkFace,TA,TA,TA,RFn,167000
7875,5,1961,1961,136.0,572,1144,1144,0,1144,1,6,0,1961.0,2,456,0,0,139950,BrkFace,TA,TA,TA,Unf,139950
9600,4,1950,1995,0.0,442,1067,1067,0,1067,2,4,0,1996.0,2,436,290,0,128000,None,TA,Gd,Gd,Unf,128000
8100,5,1948,1973,0.0,338,1559,1559,0,1559,1,5,0,1948.0,2,812,0,116,153500,None,TA,TA,TA,Unf,153500
1680,6,1973,1973,158.0,330,483,483,504,987,1,5,0,1973.0,1,264,0,0,100000,BrkFace,TA,TA,TA,Unf,100000
9525,5,1995,2006,0.0,0,1099,1099,0,1099,1,6,0,1999.0,1,352,278,0,144000,None,TA,Gd,Gd,Unf,144000
11767,5,1946,1995,0.0,352,768,768,432,1200,1,6,0,1946.0,1,240,0,0,130500,None,TA,TA,TA,Unf,130500
12155,6,1925,1950,0.0,156,672,810,672,1482,2,7,0,1934.0,1,400,0,0,140000,None,TA,TA,Fa,Unf,140000
10440,5,1904,2002,0.0,0,650,958,581,1539,2,8,1,1983.0,2,686,70,78,157500,None,TA,TA,Gd,Unf,157500
9020,6,1966,1966,183.0,312,1127,1165,0,1165,1,6,0,1966.0,2,490,0,129,174900,BrkFace,TA,TA,TA,RFn,174900
8000,5,1961,1961,0.0,0,1800,1800,0,1800,2,10,0,,0,0,0,0,141000,None,TA,TA,TA,,141000
12665,5,1915,1950,0.0,0,876,876,540,1416,1,7,1,1949.0,3,720,418,0,153900,None,TA,TA,TA,Unf,153900
16647,5,1975,1981,0.0,1390,1390,1701,0,1701,2,6,2,1975.0,2,611,0,0,171000,None,TA,Gd,TA,Fin,171000
9317,7,1993,1993,137.0,513,740,1006,769,1775,2,7,1,1993.0,2,425,234,72,213000,BrkFace,Gd,Gd,Gd,Unf,213000
15523,5,1972,1972,0.0,460,864,864,0,864,1,5,1,1972.0,1,338,0,0,133500,None,TA,TA,TA,Unf,133500
45600,6,1908,1997,0.0,0,907,1307,1051,2358,3,10,1,1908.0,2,360,486,40,240000,None,TA,TA,TA,Unf,240000
9600,6,1976,1994,360.0,0,528,1094,761,1855,2,7,1,1976.0,2,512,113,100,187000,BrkFace,Gd,TA,TA,RFn,187000
4435,6,2003,2003,170.0,659,848,848,0,848,1,3,0,2003.0,2,420,140,0,131500,BrkFace,Gd,Gd,Gd,Fin,131500
3196,8,2003,2003,40.0,0,1273,1456,0,1456,2,7,1,2003.0,2,400,143,20,215000,BrkFace,Gd,Gd,Gd,Fin,215000
7128,7,1941,1950,0.0,364,918,918,728,1646,2,7,2,1941.0,1,240,0,0,164000,None,TA,TA,TA,Unf,164000
12095,6,1964,1964,115.0,564,1127,1445,0,1445,1,7,1,1964.0,2,645,180,0,158000,BrkFace,TA,TA,TA,RFn,158000
17920,5,1955,1974,0.0,306,1763,1779,0,1779,1,6,1,1955.0,2,454,0,418,170000,None,TA,TA,TA,Unf,170000
6897,5,1962,2010,0.0,659,1040,1040,0,1040,1,6,0,1962.0,1,260,0,104,127000,None,TA,TA,TA,Unf,127000
10970,6,1978,1978,0.0,505,940,1026,0,1026,1,5,0,1981.0,2,576,0,0,147000,None,TA,Gd,TA,Unf,147000
8125,6,1994,1995,0.0,0,702,702,779,1481,2,6,1,1994.0,2,343,0,36,174000,None,TA,Gd,TA,Fin,174000
10400,7,1976,1976,189.0,0,1090,1370,0,1370,2,6,1,1976.0,2,479,0,0,152000,BrkFace,TA,Gd,TA,RFn,152000
11029,6,1968,1984,220.0,619,1054,1512,1142,2654,2,9,1,1968.0,2,619,0,65,250000,BrkFace,TA,TA,Gd,Unf,250000
7642,7,1918,1998,0.0,0,912,912,514,1426,1,7,1,1925.0,1,216,0,240,189950,None,Gd,TA,Gd,Unf,189950
11625,5,1965,1965,0.0,841,1039,1039,0,1039,1,6,0,1965.0,2,504,0,0,131500,None,TA,TA,TA,Unf,131500
9672,6,1984,1985,0.0,338,1040,1097,0,1097,2,6,0,1986.0,2,480,0,0,152000,None,TA,Gd,TA,Unf,152000
7931,5,1959,1959,0.0,1148,1148,1148,0,1148,1,6,0,1959.0,1,672,0,0,132500,None,TA,TA,TA,Unf,132500
8640,7,2007,2008,0.0,0,1372,1372,0,1372,2,6,0,2008.0,2,529,0,140,250580,None,Gd,Ex,Gd,Fin,250580
8750,5,1970,1970,76.0,828,1002,1002,0,1002,1,5,0,1973.0,2,902,0,0,148500,BrkFace,TA,TA,TA,Unf,148500
10656,8,2006,2007,274.0,0,1638,1646,0,1646,2,6,1,2007.0,3,870,192,80,248900,Stone,Gd,Gd,Gd,RFn,248900
6970,4,1961,1961,0.0,932,1040,1120,0,1120,1,5,0,1961.0,2,544,168,0,129000,None,TA,TA,Fa,RFn,129000
14762,5,1948,1950,0.0,0,0,1547,720,2320,2,7,1,1979.0,2,672,120,144,169000,None,TA,,TA,Unf,169000
9938,7,1993,1994,246.0,750,1050,1062,887,1949,2,8,1,1993.0,2,574,156,90,236000,BrkFace,Gd,Gd,Gd,Fin,236000
6600,5,1962,1962,0.0,0,894,894,0,894,1,5,0,1962.0,1,308,0,0,109500,None,TA,TA,TA,Unf,109500
8750,6,1998,1998,116.0,505,804,804,878,1682,2,7,0,1998.0,2,523,0,77,200500,BrkFace,TA,Gd,Gd,RFn,200500
8892,5,1953,1996,0.0,0,105,910,0,910,1,5,0,1953.0,2,414,196,0,116000,None,Gd,TA,Gd,Unf,116000
12144,5,1949,1950,0.0,375,832,1036,0,1268,1,6,1,1949.0,1,288,0,28,133000,None,Gd,TA,TA,Unf,133000
5720,5,1941,1950,0.0,0,676,676,455,1131,1,5,0,1941.0,1,200,26,0,66500,None,TA,TA,TA,Unf,66500
9000,8,2007,2007,0.0,64,1184,1184,1426,2610,2,11,1,2007.0,2,550,208,364,303477,None,Gd,Gd,Ex,Fin,303477
25286,4,1963,1963,0.0,633,1064,1040,0,1040,1,5,0,1963.0,2,648,0,0,132250,None,TA,TA,TA,Unf,132250
8834,9,2004,2005,216.0,1170,1462,1462,762,2224,2,10,1,2004.0,3,738,184,0,350000,Stone,Gd,Ex,Ex,Fin,350000
11782,5,1961,1995,0.0,899,1109,1155,0,1155,1,6,0,1987.0,2,576,192,0,148000,None,TA,TA,Gd,Unf,148000
7000,5,1978,2005,90.0,646,864,864,0,864,1,6,0,1978.0,1,336,0,0,136500,BrkFace,Gd,TA,TA,Unf,136500
7024,5,2005,2006,0.0,980,1090,1090,0,1090,1,5,0,2005.0,2,450,0,49,157000,None,TA,Ex,TA,Fin,157000
13758,7,1990,1991,117.0,902,1156,1187,530,1717,2,7,1,1990.0,2,400,168,36,187500,BrkFace,Gd,Gd,Gd,RFn,187500
9636,6,1992,1993,0.0,0,808,808,785,1593,2,7,1,1993.0,2,389,342,40,178000,None,TA,Gd,TA,RFn,178000
6204,4,1912,1950,0.0,0,795,954,795,2230,1,10,0,1997.0,1,440,0,188,118500,None,Gd,TA,TA,Unf,118500
7150,5,1967,1967,60.0,432,892,892,0,892,1,5,0,1967.0,1,288,0,0,100000,BrkFace,TA,TA,TA,RFn,100000
5119,9,1999,2000,60.0,1238,1698,1709,0,1709,2,5,1,1999.0,2,506,97,65,328900,BrkFace,Gd,Ex,Gd,Fin,328900
8393,5,1959,2005,122.0,528,1626,1712,0,1712,2,8,0,2005.0,2,588,272,54,145000,BrkFace,TA,TA,TA,Fin,145000
16466,5,1955,1955,0.0,0,816,872,521,1393,1,8,0,1955.0,1,300,121,0,135500,None,TA,TA,TA,Unf,135500
15865,8,1970,1970,0.0,351,2217,2217,0,2217,2,8,1,1970.0,2,621,81,207,268000,None,Gd,TA,Gd,Unf,268000
12160,6,1953,1953,90.0,1024,1505,1505,0,1505,1,6,1,1953.0,2,505,0,0,149500,BrkFace,TA,TA,TA,RFn,149500
8064,5,1949,2006,0.0,0,672,672,252,924,1,6,1,2003.0,2,576,0,0,122900,None,TA,TA,TA,Unf,122900
11184,6,1978,1978,92.0,226,918,918,765,1683,2,7,1,1978.0,2,440,243,0,172500,BrkFace,TA,TA,TA,RFn,172500
8414,6,1963,2003,0.0,663,1059,1068,0,1068,1,6,0,1963.0,1,264,192,0,154500,None,TA,TA,TA,RFn,154500
13284,5,1954,1954,0.0,1064,1383,1383,0,1383,1,6,1,1954.0,1,354,511,116,165000,None,TA,Gd,TA,Unf,165000
7018,5,1979,1979,0.0,0,0,1535,0,1535,2,8,0,1979.0,2,400,0,0,118858,None,TA,,TA,Unf,118858
7056,6,1963,1963,415.0,400,780,983,813,1796,1,8,1,1963.0,2,483,0,50,140000,BrkFace,TA,TA,TA,RFn,140000
8765,4,1936,1950,0.0,285,951,951,0,951,1,6,0,1936.0,1,327,0,28,106500,None,TA,TA,TA,Unf,106500
7018,5,1979,1979,0.0,0,0,1120,1120,2240,2,12,0,1979.0,2,528,154,0,142953,None,TA,,TA,Unf,142953
12919,9,2009,2010,760.0,2188,2330,2364,0,2364,2,11,2,2009.0,3,820,0,67,611657,Stone,Ex,Ex,Ex,Fin,611657
6993,5,1961,1994,0.0,465,912,1236,0,1236,1,6,1,1961.0,1,288,0,0,135000,None,TA,TA,TA,Unf,135000
7340,4,1971,1971,0.0,322,858,858,0,858,1,4,0,1979.0,1,684,0,0,110000,None,TA,TA,TA,Unf,110000
8712,5,1957,2000,0.0,860,992,1306,0,1306,1,5,0,1968.0,1,756,0,0,153000,None,TA,TA,TA,Unf,153000
7875,7,2003,2003,0.0,0,783,807,702,1509,2,8,1,2003.0,2,393,0,75,180000,None,Gd,Gd,Gd,Fin,180000
14859,7,2006,2006,27.0,0,1670,1670,0,1670,2,7,1,2006.0,3,690,144,60,240000,BrkFace,Gd,Gd,Gd,RFn,240000
6173,5,1967,1967,75.0,599,876,902,0,902,1,6,0,1967.0,1,288,0,0,125500,BrkFace,TA,TA,TA,Unf,125500
9920,5,1954,1954,110.0,354,1056,1063,0,1063,1,6,0,1954.0,1,280,0,0,128000,Stone,TA,TA,TA,RFn,128000
13501,8,2006,2006,208.0,63,1623,1636,0,1636,2,8,1,2006.0,3,865,0,60,255000,Stone,Gd,Gd,Gd,RFn,255000
11500,7,1936,1987,0.0,223,1017,1020,1037,2057,1,6,1,1936.0,1,180,0,0,250000,None,Gd,Gd,Gd,Fin,250000
8885,5,1983,1983,0.0,301,864,902,0,902,1,5,0,1983.0,2,484,164,0,131000,None,TA,Gd,TA,Unf,131000
12589,6,2005,2005,0.0,0,742,742,742,1484,2,8,1,2005.0,2,390,36,24,174000,None,Gd,Gd,Gd,Fin,174000
11600,5,1960,1960,361.0,443,1105,1105,1169,2274,2,12,0,1960.0,2,480,0,0,154300,BrkFace,TA,TA,TA,Unf,154300
9286,5,1977,1989,0.0,196,1268,1268,0,1268,1,5,0,1978.0,1,252,173,0,143500,None,TA,Gd,Gd,Unf,143500
6120,5,1925,1950,0.0,489,768,1015,0,1015,1,6,0,1925.0,1,450,0,0,88000,None,TA,TA,TA,Unf,88000
6270,5,1949,1950,0.0,284,1001,1001,1001,2002,2,8,0,1949.0,3,871,0,0,145000,None,TA,TA,TA,Unf,145000
3000,6,2009,2009,76.0,294,612,612,612,1224,2,4,0,2009.0,2,528,0,234,173733,Stone,Gd,Gd,Gd,RFn,173733
2001,4,1970,1970,80.0,0,546,546,546,1092,1,6,0,1970.0,1,286,0,0,75000,BrkFace,TA,TA,TA,Unf,75000
9000,2,1949,1950,0.0,50,480,480,0,480,0,4,0,1958.0,1,308,0,0,35311,None,TA,TA,TA,Unf,35311
17140,4,1956,1956,0.0,1059,1134,1229,0,1229,1,6,0,1956.0,1,284,0,0,135000,None,TA,TA,TA,RFn,135000
13125,7,1991,1991,0.0,48,1104,912,1215,2127,2,8,1,1991.0,3,833,72,192,238000,None,Gd,Ex,Gd,RFn,238000
11029,6,1958,2002,0.0,528,1184,1414,0,1414,1,6,1,1990.0,2,601,0,51,176500,None,Ex,Gd,TA,Unf,176500
8462,6,1994,1994,105.0,814,928,936,785,1721,2,7,0,1994.0,2,471,300,87,201000,BrkFace,Gd,Gd,Gd,RFn,201000
8777,5,1900,2003,0.0,1084,1272,1272,928,2200,2,9,0,,0,0,0,70,145900,None,TA,TA,TA,,145900
10237,6,2005,2006,0.0,28,1316,1316,0,1316,2,6,1,2005.0,2,397,100,0,169990,None,Gd,Gd,Gd,Fin,169990
8012,6,1993,1994,0.0,165,1604,1617,0,1617,2,5,1,1993.0,2,533,0,69,193000,None,Gd,Gd,Gd,RFn,193000
10240,6,1980,1980,157.0,625,1686,1686,0,1686,2,7,1,1980.0,2,612,384,131,207500,BrkFace,TA,Gd,TA,Unf,207500
15611,5,1977,1977,0.0,767,1126,1126,0,1126,2,6,0,1977.0,2,540,180,0,175000,None,TA,Gd,Ex,RFn,175000
11999,8,2003,2004,340.0,0,1181,1234,1140,2374,2,10,1,2003.0,3,656,104,100,285000,BrkFace,Gd,Gd,Ex,Fin,285000
9900,7,1968,1968,342.0,552,832,1098,880,1978,2,9,1,1968.0,2,486,0,43,176000,BrkFace,TA,TA,TA,RFn,176000
11838,8,2001,2001,0.0,0,1753,1788,0,1788,2,7,1,2001.0,2,522,202,151,236500,None,Gd,Gd,Ex,RFn,236500
13006,7,1997,1997,285.0,0,964,993,1243,2236,2,8,1,1997.0,2,642,0,0,222000,BrkFace,TA,Gd,Gd,Fin,222000
8925,8,2007,2007,0.0,16,1466,1466,0,1466,2,7,0,2007.0,3,610,100,18,201000,None,Gd,Gd,Gd,Fin,201000
9100,5,1965,1965,0.0,338,925,925,0,925,1,5,0,1965.0,1,429,0,0,117500,None,TA,TA,TA,Unf,117500
11670,9,2006,2006,302.0,0,1905,1905,0,1905,2,8,1,2006.0,3,788,0,191,320000,Stone,Ex,Ex,Ex,Fin,320000
8487,7,2004,2004,210.0,20,1500,1500,0,1500,2,6,0,2004.0,2,570,192,36,190000,BrkFace,Gd,Gd,Gd,RFn,190000
27650,7,1960,2007,0.0,425,585,2069,0,2069,2,9,1,1960.0,2,505,0,0,242000,None,TA,Gd,Gd,RFn,242000
5825,4,1926,1953,108.0,0,600,747,0,747,1,5,0,1953.0,2,528,0,0,79900,BrkFace,TA,Fa,TA,Unf,79900
10083,7,2003,2003,0.0,833,1176,1200,0,1200,2,5,0,2003.0,2,555,0,41,184900,None,Gd,Gd,Gd,RFn,184900
9675,7,2005,2005,0.0,341,1113,1113,858,1971,2,8,1,2005.0,2,689,0,48,253000,None,Gd,Gd,Gd,RFn,253000
8760,7,2006,2006,0.0,464,1391,1391,571,1962,2,7,0,2006.0,3,868,0,90,239799,None,Gd,Gd,Gd,RFn,239799
24090,7,1940,1950,0.0,0,1032,1207,1196,2403,2,10,2,1940.0,1,349,56,0,244400,None,TA,TA,TA,Unf,244400
12640,6,1976,1976,0.0,936,1728,1728,0,1728,2,8,0,1976.0,2,574,40,0,150900,None,TA,TA,TA,Unf,150900
8755,7,1999,1999,298.0,772,992,1022,1038,2060,2,8,1,1999.0,2,390,0,0,214000,BrkFace,Gd,Gd,Gd,RFn,214000
7711,4,1977,1977,0.0,1440,1440,1440,0,1440,2,8,0,,0,0,321,0,150000,None,TA,Gd,TA,,150000
25000,5,1967,1967,0.0,0,1632,1632,0,1632,2,8,0,1967.0,2,576,0,0,143000,None,TA,TA,TA,Unf,143000
14375,6,1958,1958,541.0,111,819,1344,0,1344,1,7,1,1958.0,2,525,0,118,137500,BrkFace,TA,TA,Gd,RFn,137500
8820,5,1890,1996,0.0,1088,1088,1188,561,1869,1,7,0,1963.0,2,456,48,0,124900,None,TA,TA,TA,Unf,124900
8163,5,1959,1959,128.0,748,1144,1144,0,1144,1,6,1,1959.0,1,796,86,0,143000,BrkFace,TA,TA,TA,RFn,143000
14536,8,2002,2003,236.0,1300,1616,1629,0,1629,2,9,1,2002.0,3,808,0,252,270000,BrkFace,Gd,Gd,Gd,Fin,270000
14006,7,2002,2002,144.0,0,936,936,840,1776,2,7,1,2002.0,2,474,144,96,192500,BrkFace,Gd,Gd,Gd,RFn,192500
9360,6,1972,2006,0.0,982,1161,1381,0,1381,1,5,1,1972.0,2,676,0,0,197500,None,TA,TA,Gd,RFn,197500
7200,5,1950,2002,0.0,398,864,864,0,864,1,5,0,1980.0,2,720,194,0,129000,None,TA,TA,Gd,RFn,129000
7800,5,1965,1965,0.0,641,828,965,0,965,1,6,0,1979.0,1,300,421,0,119900,None,TA,TA,TA,Unf,119900
7200,5,1972,2003,0.0,660,768,768,0,768,1,5,0,1974.0,1,396,192,0,133900,None,TA,Gd,TA,Fin,133900
11075,5,1969,1969,232.0,562,784,1168,800,1968,2,7,1,1969.0,2,530,305,189,172000,BrkFace,TA,TA,TA,RFn,172000
9400,6,1975,1975,250.0,945,945,980,0,980,2,4,0,,0,0,0,0,127500,BrkFace,TA,Gd,TA,,127500
7136,6,1946,1950,423.0,484,979,979,979,1958,2,8,0,1946.0,2,492,0,0,145000,BrkFace,TA,Gd,TA,Unf,145000
1300,6,1980,1980,0.0,285,561,561,668,1229,1,5,1,1980.0,2,462,150,0,124000,None,TA,Gd,TA,Fin,124000
7420,5,1962,1962,0.0,417,1057,1057,0,1057,1,6,0,1977.0,2,576,0,0,132000,None,TA,TA,TA,Fin,132000
8450,7,2003,2003,0.0,699,1337,1337,0,1337,2,6,0,2003.0,2,531,0,39,185000,None,Gd,Gd,Gd,RFn,185000
2572,7,1999,1999,0.0,604,696,696,720,1416,2,6,0,1999.0,2,484,0,44,155000,None,Gd,Gd,Gd,Unf,155000
7207,5,1958,2008,0.0,696,858,858,0,858,1,4,0,,0,0,117,0,116500,None,TA,TA,TA,,116500
12227,6,1977,1995,424.0,896,1330,1542,1330,2872,2,11,1,1977.0,2,619,550,282,272000,BrkFace,TA,Gd,TA,Fin,272000
2308,6,1976,1976,0.0,556,804,804,744,1548,2,7,1,1976.0,2,440,48,0,155000,None,TA,Gd,Gd,Unf,155000
11923,9,2007,2007,0.0,0,1800,1800,0,1800,2,7,0,2007.0,2,702,288,136,239000,None,Gd,Ex,Ex,Fin,239000
11316,7,2002,2003,44.0,624,817,824,1070,1894,2,8,1,2002.0,2,510,0,40,214900,BrkFace,Gd,Gd,Gd,Fin,214900
10237,6,2005,2007,0.0,0,783,783,701,1484,2,8,1,2005.0,2,393,0,72,178900,None,Gd,Gd,Gd,Fin,178900
9600,5,1940,1950,0.0,428,728,976,332,1308,1,7,2,1940.0,1,256,0,70,160000,None,Gd,TA,TA,Unf,160000
7390,5,1955,1955,151.0,902,1098,1098,0,1098,1,6,0,1955.0,1,260,0,0,135000,BrkFace,TA,TA,TA,Unf,135000
5925,3,1910,1950,0.0,0,600,600,368,968,1,6,0,,0,0,0,0,37900,None,TA,TA,TA,,37900
10382,6,1958,1958,105.0,513,588,1095,0,1095,1,6,0,1958.0,1,264,0,0,140000,BrkFace,TA,TA,TA,RFn,140000
10800,4,1949,1950,0.0,0,720,720,472,1192,1,6,0,,0,0,0,0,135000,None,TA,TA,TA,,135000
2268,7,2003,2004,106.0,567,764,764,862,1626,2,6,0,2003.0,2,474,0,27,173000,Stone,Gd,Gd,Gd,RFn,173000
7892,6,1979,1979,0.0,0,918,918,0,918,2,5,1,1979.0,1,264,28,0,99500,None,TA,Gd,TA,Unf,99500
11639,7,2007,2008,0.0,0,1428,1428,0,1428,2,6,0,2007.0,2,480,0,120,182000,None,Gd,Gd,Gd,Fin,182000
11414,7,1910,1993,0.0,0,728,1136,883,2019,1,8,0,1997.0,2,532,509,135,167500,None,TA,Gd,Gd,Unf,167500
2651,7,2000,2000,0.0,641,673,673,709,1382,2,6,0,2000.0,2,490,153,50,165000,None,Gd,Gd,Gd,Unf,165000
5900,4,1923,1958,0.0,0,440,869,0,869,1,4,0,,0,0,0,0,85500,None,TA,Gd,Fa,,85500
4274,7,2006,2007,0.0,1106,1241,1241,0,1241,1,4,0,2007.0,2,569,0,116,199900,None,Gd,Gd,Gd,Fin,199900
9450,4,1954,1954,0.0,552,894,894,0,894,1,5,0,1999.0,2,400,0,0,110000,None,TA,TA,TA,Unf,110000
8816,5,1963,1963,0.0,651,1121,1121,0,1121,1,5,0,1963.0,2,480,0,80,139000,None,TA,TA,TA,Unf,139000
12122,7,1961,2007,210.0,867,944,999,0,999,1,6,0,1961.0,2,588,144,76,178400,Stone,Ex,TA,Ex,RFn,178400
12203,8,1998,1999,975.0,854,1225,1276,1336,2612,2,8,1,1998.0,3,676,250,0,336000,BrkFace,Gd,Gd,Gd,Fin,336000
3182,7,2007,2007,16.0,0,1266,1266,0,1266,2,6,1,2007.0,2,388,100,16,159895,BrkFace,Gd,Gd,Gd,Fin,159895
11250,8,2002,2002,0.0,0,1128,1149,1141,2290,2,9,1,2002.0,2,779,0,0,255900,None,Gd,Gd,Gd,Unf,255900
10125,5,1977,1977,0.0,0,0,1302,432,1734,2,8,0,1977.0,2,539,0,0,126000,None,TA,,Gd,Unf,126000
10880,5,1950,1950,0.0,1040,1164,1164,0,1164,1,5,0,1950.0,1,240,0,48,125000,None,TA,TA,TA,Unf,125000
5310,6,1910,2003,0.0,0,485,1001,634,1635,1,5,0,1950.0,1,255,394,0,117000,None,TA,TA,Gd,Unf,117000
